album_id;album_date_released;album_image_file;album_producer;album_title;album_tracks;artist_url;tags
4356;;https://freemusicarchive.org/img/generic/album-default-lp-transparent.png;;Live at ISSUE Project Room 9/17/2009;3;http://freemusicarchive.org/music/Samita_Sinha/;[]
4357;;https://freemusicarchive.org/file/images/albums/Grouper_-_Grouper_Live_at_ATP-NY_2009_on_WFMU_-_2009113012546374.jpg;;Grouper Live at ATP-NY 2009 on WFMU;6;http://freemusicarchive.org/music/Grouper/;[]
4359;1/01/1982;https://freemusicarchive.org/file/images/albums/Bob_Ostertag_-_Voice_of_America_-_2009113012011123.jpg;;Voice of America;3;http://freemusicarchive.org/music/Bob_Ostertag/;[]
436;1/23/2009;https://freemusicarchive.org/file/images/albums/Strapping_Fieldhands_-_In_the_Pineys_-_2009113013801546.jpg;;In the Pineys;1;http://freemusicarchive.org/music/Strapping_Fieldhands/;[]
4360;3/27/2008;https://freemusicarchive.org/file/images/albums/Dallas_Kincaid_-_If_youre_a_heartbreaker_you_got_a_broken_heart_-_2009113012232090.jpg;;If you're a heartbreaker, you got a broken heart;8;http://freemusicarchive.org/music/Dallas_Kincaid/;[]
4361;9/26/2009;https://freemusicarchive.org/file/images/albums/Melvins_-_Melvins_Live_at_ATP-NY_2009_on_WFMU_-_2009113013129315.jpg;;Melvins Live at ATP-NY 2009 on WFMU;4;http://freemusicarchive.org/music/Melvins/;[]
4362;1/01/2008;https://freemusicarchive.org/file/images/albums/I_Have_Clones_-_2008_Sampler_-_2009113012738997.jpg;;2008 Sampler;2;http://freemusicarchive.org/music/I_Have_Clones/;[]
4363;1/01/2009;https://freemusicarchive.org/file/images/albums/I_Have_Clones_-_Music_20_-_2009113012738653.jpg;;Music 2.0;7;http://freemusicarchive.org/music/I_Have_Clones/;[]
4364;;https://freemusicarchive.org/file/images/albums/Diablo_Swing_Orchestra_-_The_Butchers_Ballroom_-_2009113012312262.jpg;;The Butcher's Ballroom;16;http://freemusicarchive.org/music/Diablo_Swing_Orchestra/;['avantgarde']
4366;9/30/2008;https://freemusicarchive.org/file/images/albums/Receptors_-_groKwork_-_2009113013520444.jpg;;groKwork;11;http://freemusicarchive.org/music/Receptors/;['chip music']
4368;12/12/2008;https://freemusicarchive.org/file/images/albums/Panopticon_Eyelids_-_Neural_Feedback_-_2009113013405284.jpg;;Neural Feedback;4;http://freemusicarchive.org/music/Panopticon_Eyelids/;[]
4369;9/29/2009;https://freemusicarchive.org/file/images/albums/The_Family_Simpson_-_Montagues_Lunchtime_Speciale_-_2009113013911160.jpg;;Montague's Lunchtime Speciale;11;http://freemusicarchive.org/music/The_Family_Simpson/;[]
437;5/01/2002;https://freemusicarchive.org/file/images/albums/Strapping_Fieldhands_-_The_Third_Kingdom_-_2009113013802434.jpg;;The Third Kingdom;1;http://freemusicarchive.org/music/Strapping_Fieldhands/;[]
4371;8/15/2009;https://freemusicarchive.org/file/images/albums/They_Live_-_They_Live_-_Live__KEXP_8152009_-_2009113013843425.jpg;;They Live! - Live @ KEXP 8/15/2009;1;http://freemusicarchive.org/music/They_Live/;[]
4372;8/14/2009;https://freemusicarchive.org/file/images/albums/Head_Like_A_Kite_-_Head_Like_A_Kite_-_Live__KEXP_8142009_-_2009113012637909.jpg;;Head Like A Kite - Live @ KEXP 8/14/2009;1;http://freemusicarchive.org/music/Head_Like_A_Kite/;[]
4376;;https://freemusicarchive.org/file/images/albums/Position_Normal_-_Goodly_Time_-_2010033035840828.jpg;;Goodly Time;2;http://freemusicarchive.org/music/Position_Normal/;[]
4379;10/01/2009;https://freemusicarchive.org/file/images/albums/Learning_Music_-_LMM_28_-_Famous_the_Jonny_Pride_Story_-_2009113012956273.jpg;Alex Silverman;LMM 2.8 - Famous: the Jonny Pride Story;1;http://freemusicarchive.org/music/Learning_Music/;[]
438;1/01/1996;https://freemusicarchive.org/file/images/albums/Strapping_Fieldhands_-_Wattle_amp_Daub_-_2009113013804442.jpg;;Wattle &amp  Daub;1;http://freemusicarchive.org/music/Strapping_Fieldhands/;[]
4382;10/01/2009;https://freemusicarchive.org/file/images/albums/The_Polyps_-_PeixeFennels_Daughter_7_-_2009113013947456.jpg;;"Peixe/Fennel's Daughter 7""";2;http://freemusicarchive.org/music/The_Polyps/;[]
4383;7/01/2008;https://freemusicarchive.org/file/images/albums/The_Polyps_-_Isla__Elma_-_2009113013946394.jpg;;Isla & Elma;17;http://freemusicarchive.org/music/The_Polyps/;[]
4384;8/16/2009;https://freemusicarchive.org/file/images/albums/The_Redwood_Plan_-_The_Redwood_Plan_-_Live__KEXP_8162009_-_2009113013952599.jpg;;The Redwood Plan - Live @ KEXP 8/16/2009;1;http://freemusicarchive.org/music/The_Redwood_Plan/;[]
4385;8/16/2009;https://freemusicarchive.org/file/images/albums/Anomie_Belle_-_Anomie_Belle_-_Live__KEXP_8162009_-_2009113011829892.jpg;;Anomie Belle - Live @ KEXP 8/16/2009;1;http://freemusicarchive.org/music/Anomie_Belle/;[]
4386;9/12/2009;https://freemusicarchive.org/file/images/albums/Deerhoof_-_Deerhoof_Live_at_ATP-NY_on_WFMU_91309_-_2009113012257130.jpg;;Deerhoof Live at ATP-NY on WFMU 9/13/09;26;http://freemusicarchive.org/music/Deerhoof/;[]
4387;;https://freemusicarchive.org/file/images/albums/The_Twin_Atlas_-_Good_Light_-_2009113014018005.jpg;;Good Light;2;http://freemusicarchive.org/music/The_Twin_Atlas/;[]
4388;3/01/2007;https://freemusicarchive.org/file/images/albums/Learning_Music_-_LMM_15_-_No_Fingers_Hands_-_2009113012949761.jpg;;LMM 1.5 - No Fingers, Hands;1;http://freemusicarchive.org/music/Learning_Music/;[]
439;11/19/1996;https://freemusicarchive.org/file/images/albums/Strapping_Fieldhands_-_Gobs_on_the_Midway_-_Singles_1991-95_-_2009113013800802.jpg;;Gobs on the Midway - Singles 1991-95;1;http://freemusicarchive.org/music/Strapping_Fieldhands/;[]
4390;10/03/2009;https://freemusicarchive.org/file/images/albums/Holy_Cobras_-_Dead_Bodies_float_in_Space_-_2009113012659099.jpg;;Dead Bodies float in Space;5;http://freemusicarchive.org/music/Holy_Cobras/;[]
4391;10/01/2009;https://freemusicarchive.org/file/images/albums/Fabrizio_Paterlini_-_Viandanze_EP_-_2009113012433856.jpg;;Viandanze (EP);4;http://freemusicarchive.org/music/Fabrizio_Paterlini/;['clinical archives', 'classical', 'experimental']
4392;9/08/2009;https://freemusicarchive.org/file/images/albums/Wau_y_los_Arrghs_-_Live_on_WFMUs_Three_Chord_Monte_9809_-_2009113014253213.jpg;Joe Belock;Live on WFMU's Three Chord Monte 9/8/09;6;http://freemusicarchive.org/music/Wau_y_los_Arrghs/;[]
4396;;https://freemusicarchive.org/img/generic/album-default-live.png;;Live at ISSUE Project Room 9/29/2009;9;http://freemusicarchive.org/music/Alan_Licht/;[]
4398;1/01/2009;https://freemusicarchive.org/file/images/albums/Shawn_Greenlee_-_Occasions_-_2009113013641823.jpg;;Occasions;1;http://freemusicarchive.org/music/Shawn_Greenlee/;[]
440;1/23/2009;https://freemusicarchive.org/file/images/albums/Stress_Ape_-_42012_-_2009113013805436.jpg;;42012;10;http://freemusicarchive.org/music/Stress_Ape/;[]
4401;9/15/2009;https://freemusicarchive.org/file/images/albums/Mudang_Rouge_-_live_at_the_Stone_91509_-_2009113013224506.jpg;;live at the Stone 9/15/09;5;http://freemusicarchive.org/music/Mudang_Rouge/;[]
4403;;https://freemusicarchive.org/img/generic/album-default-lp-transparent.png;;The Mint Chicks: Live at KBOO;12;http://freemusicarchive.org/music/The_Mint_Chicks/;[]
4404;1/01/2005;https://freemusicarchive.org/file/images/albums/Pleasurehorse_-_Marined_-_2009113013450796.jpg;;Marined;1;http://freemusicarchive.org/music/Pleasurehorse/;[]
4405;10/02/2009;https://freemusicarchive.org/file/images/albums/FNU_Ronnies_-_Bring_Raw_Meat_to_Cook_and_Eat_-_2009113012448955.jpg;;Bring Raw Meat to Cook and Eat;2;http://freemusicarchive.org/music/FNU_Ronnies/;[]
4408;10/06/2009;https://freemusicarchive.org/file/images/albums/Mark_Denardo_-_Witchs_Castle_-_2009113013111762.jpg;Mark Denardo;Witch's Castle;2;http://freemusicarchive.org/music/Mark_Denardo/;[]
441;1/01/2007;https://freemusicarchive.org/file/images/albums/Sun_Araw_-_The_Phynx_-_2009113013813283.jpg;;The Phynx;1;http://freemusicarchive.org/music/Sun_Araw/;[]
4410;9/05/2009;https://freemusicarchive.org/img/generic/album-default-radio.png;;Live tribute to J.G. Ballard on WFMU's Choking on Cufflinks 9/5/09;3;http://freemusicarchive.org/music/Outpost/;[]
4411;5/24/2009;https://freemusicarchive.org/file/images/albums/Orquestra_Popular_De_Paio_Pires_-_Orquestra_Popular_De_Paio_Pires_-_2009113013353709.jpg;;Orquestra Popular De Paio Pires;12;http://freemusicarchive.org/music/Orquestra_Popular_De_Paio_Pires/;['clinical archives', 'other', 'experimental pop']
4412;10/05/2009;https://freemusicarchive.org/file/images/albums/netBloc_Artists_-_netBloc_Vol_24_tiuqottigeloot_-_2009113013318676.jpg;;netBloc Vol. 24: tiuqottigeloot;12;http://freemusicarchive.org/music/netBloc_Artists/;[]
4413;10/05/2009;https://freemusicarchive.org/file/images/albums/Atlas_Sound_-_Atlas_Sound_Live_at_ATP-NY_2009_on_WFMU_-_2009113011907477.jpg;;Atlas Sound Live at ATP-NY 2009 on WFMU;9;http://freemusicarchive.org/music/Atlas_Sound/;[]
4414;;https://freemusicarchive.org/file/images/albums/Eilen_Jewell_-_Eilen_Jewell_-_Live__KEXP_8182009_-_2009113012401443.jpg;;Eilen Jewell - Live @ KEXP 8/18/2009;1;http://freemusicarchive.org/music/Eilen_Jewell/;[]
4415;9/08/2009;https://freemusicarchive.org/file/images/albums/Dirty_Three_-_Live_at_ATP-NY09_w_Nick_Cave_-_2009113012319539.jpg;;Live at ATP-NY'09 w/ Nick Cave;1;http://freemusicarchive.org/music/Dirty_Three/;[]
4416;;https://freemusicarchive.org/file/images/albums/Or_The_Whale_-_Or_The_Whale_-_Live__KEXP_8202009_-_2009113013354526.jpg;;Or, The Whale - Live @ KEXP 8/20/2009;1;http://freemusicarchive.org/music/Or_The_Whale/;[]
4417;;https://freemusicarchive.org/file/images/albums/Love_Battery_-_Love_Battery_-_Live__KEXP_8212009_-_2009113013028578.jpg;;Love Battery - Live @ KEXP 8/21/2009;1;http://freemusicarchive.org/music/Love_Battery/;[]
4418;9/30/2009;https://freemusicarchive.org/file/images/albums/MNDR_-_Live_at_WFMU_on_Marty_McSorleys_show_93009_-_2009113013151742.jpg;Marty McSorley;Live at WFMU on Marty McSorley's show 9/30/09;2;http://freemusicarchive.org/music/MNDR/;[]
4419;9/16/2009;https://freemusicarchive.org/file/images/albums/Djarara_-_Live_at_Barbs_on_WFMUs_TSP_9192009_-_2009113012320945.jpg;Rob Weisberg;Live at Barbés on WFMU's TSP 9/19/2009;2;http://freemusicarchive.org/music/Djarara/;['haiti']
442;1/23/2009;https://freemusicarchive.org/file/images/albums/Sunshine_Militant_Childrens_Hour_-_split_with_Borful_Tang_-_2009113013813967.jpg;;split with Borful Tang;1;http://freemusicarchive.org/music/Sunshine_Militant_Childrens_Hour/;[]
4420;9/09/2009;https://freemusicarchive.org/file/images/albums/Deerhunter_-_Deerhunter_Live_at_ATP-NY_2009_on_WFMU_-_2009113012259982.jpg;;Deerhunter Live at ATP-NY 2009 on WFMU;13;http://freemusicarchive.org/music/Deerhunter/;[]
4421;9/20/2009;https://freemusicarchive.org/file/images/albums/Evgeny_Grinko_-_Cinematic_Melodies_EP_-_2009113012429823.jpg;;Cinematic Melodies EP;8;http://freemusicarchive.org/music/Evgeny_Grinko/;['piano']
4423;1/27/2008;https://freemusicarchive.org/file/images/albums/Ilia_Belorukov_-_Saxophone_Solos_vol1_-_2009113012721787.jpg;;Saxophone Solos vol.1;9;http://freemusicarchive.org/music/Ilia_Belorukov/;['clinical archives', 'jazz', 'experimental', 'improvisation']
4424;9/27/2009;https://freemusicarchive.org/file/images/albums/Lebensjunge_-_der_junge_Tag_-_2009113012959213.jpg;;(der junge Tag);5;http://freemusicarchive.org/music/Lebensjunge/;['noise', 'glitch']
4425;8/01/2009;https://freemusicarchive.org/img/generic/album-default-lp-transparent.png;;The Snails on The Outside World;17;http://freemusicarchive.org/music/The_Snails/;[]
4428;4/08/2008;https://freemusicarchive.org/file/images/albums/Light_Under_Water_-_Reflective_landscapes_of_nowhere_-_2009113013017330.jpg;;Reflective landscapes of nowhere;4;http://freemusicarchive.org/music/Light_Under_Water/;[]
4429;4/12/2009;https://freemusicarchive.org/file/images/albums/zan-zan-zawa-veia_-_mole_soul_ep_-_2009113014321576.jpg;Shawn Phase;mole soul ep;6;http://freemusicarchive.org/music/zan-zan-zawa-veia/;[]
443;1/23/2009;https://freemusicarchive.org/file/images/albums/Sunshine_Militant_Childrens_Hour_-_Muscle_Torture_-_2009113013812641.jpg;;Muscle Torture;2;http://freemusicarchive.org/music/Sunshine_Militant_Childrens_Hour/;[]
4430;10/13/2009;https://freemusicarchive.org/file/images/albums/The_Fresh__Onlys_-_Live_at_WFMU_on_Talks_Cheap_10132009_-_2009113013916531.jpg;Jason Sigal;Live at WFMU on Talk's Cheap 10/13/2009;9;http://freemusicarchive.org/music/The_Fresh__Onlys/;[]
4431;10/13/2009;https://freemusicarchive.org/file/images/albums/Static_Static_-_Live_at_WFMU_Talks_Cheap_10132009_-_2009113013752669.jpg;Jason Sigal;Live at WFMU Talk's Cheap 10/13/2009;4;http://freemusicarchive.org/music/Static_Static/;[]
4432;9/10/2009;https://freemusicarchive.org/file/images/albums/Suicide_-_1st_LP_live_at_ATP-NY09_on_WFMU_-_2009113013810379.jpg;;1st LP live at ATP-NY'09 on WFMU;2;http://freemusicarchive.org/music/Suicide/;[]
4433;6/01/2004;https://freemusicarchive.org/file/images/albums/THF_Drenching_-_Fight-Bus_4_Life_-_2009113014035070.jpg;THF Drenching;Fight-Bus 4 Life;12;http://freemusicarchive.org/music/THF_Drenching/;[]
4434;1/01/2009;https://freemusicarchive.org/file/images/albums/Ergo_Phizmiz_RockNRoll_Machine_-_Dadaphone_-_2009113012417520.jpg;;Dadaphone;11;http://freemusicarchive.org/music/Ergo_Phizmiz_RockNRoll_Machine/;[]
4436;1/01/2005;https://freemusicarchive.org/file/images/albums/Borre_Zon_-_Verjaardag_-_2009113012022572.jpg;;Verjaardag;2;http://freemusicarchive.org/music/Borre_Zon/;[]
4437;;https://freemusicarchive.org/file/images/albums/Antique_Phonograph_Music_Program_Various_Artists_-_Antique_Phonograph_Music_Program_10062009_-_2009113011842343.jpg;;Antique Phonograph Music Program 10/06/2009;12;http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/;[]
4438;9/19/2009;https://freemusicarchive.org/img/generic/album-default-live.png;Rob Weisberg;Live on WFMU's Transpacific Sound Paradise broadcast from Barbes 9/19/09;7;http://freemusicarchive.org/music/Clay_Ross_and_Matuto/;[]
4439;;https://freemusicarchive.org/file/images/albums/Antique_Phonograph_Music_Program_Various_Artists_-_Antique_Phonograph_Music_Program_09222009_-_2009113011841634.jpg;;Antique Phonograph Music Program 09/22/2009;9;http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/;[]
4441;6/30/2009;https://freemusicarchive.org/file/images/albums/The_Years_-_vosotros_presents_the_years_-_2009113014030159.jpg;;vosotros presents: the years;2;http://freemusicarchive.org/music/The_Years/;[]
4442;;https://freemusicarchive.org/file/images/albums/Antique_Phonograph_Music_Program_Various_Artists_-_Antique_Phonograph_Music_Program_08252009_-_2009113011840607.jpg;;Antique Phonograph Music Program 08/25/2009;14;http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/;['holiday music']
4449;10/02/2009;https://freemusicarchive.org/img/generic/album-default-radio.png;Sue P.;Live on Solid Gold Hell with Sue P. on WFMU 10/2/09;6;http://freemusicarchive.org/music/Wizardry/;[]
445;1/23/2009;https://freemusicarchive.org/file/images/albums/Sword_Heaven_-_Live_at_Little_Brothers_-_2009113013816713.jpg;;Live at Little Brothers;2;http://freemusicarchive.org/music/Sword_Heaven/;[]
4451;1/01/2001;https://freemusicarchive.org/file/images/albums/Borre_Zon_-_Borre_Zon_-_2009113012021670.jpg;;Borre Zon;3;http://freemusicarchive.org/music/Borre_Zon/;[]
4454;6/07/2005;https://freemusicarchive.org/file/images/albums/Charlie_Schmidt_-_Xantha_Terra_-_2009113012121073.jpg;;Xantha Terra;1;http://freemusicarchive.org/music/Charlie_Schmidt/;[]
4455;11/02/2004;https://freemusicarchive.org/file/images/albums/Cul_de_SacDamo_Suzuki_-_Abhayamudra_-_2009113012220054.jpg;;Abhayamudra;1;http://freemusicarchive.org/music/Cul_de_SacDamo_Suzuki/;[]
4456;1/01/1992;https://freemusicarchive.org/file/images/albums/Cul_De_Sac_-_ECIM_-_2009113012221677.jpg;;ECIM;1;http://freemusicarchive.org/music/Cul_De_Sac/;[]
4458;10/21/2003;https://freemusicarchive.org/file/images/albums/Cul_De_Sac_-_The_Stranglers_Wife_-_2009113012223526.jpg;;The Strangler's Wife;1;http://freemusicarchive.org/music/Cul_De_Sac/;[]
4459;2/18/2003;https://freemusicarchive.org/file/images/albums/Cul_De_Sac_-_Death_of_the_Sun_-_2009113012220097.jpg;;Death of the Sun;1;http://freemusicarchive.org/music/Cul_De_Sac/;[]
446;8/14/2006;https://freemusicarchive.org/img/generic/album-default-single.png;;Throughout the Ages;2;http://freemusicarchive.org/music/TITS/;[]
4462;1/01/2006;https://freemusicarchive.org/file/images/albums/Fi_-_A_Question_for_the_Somnambulist_-_2009113012442916.jpg;;A Question for the Somnambulist;1;http://freemusicarchive.org/music/Fi/;[]
4463;10/13/2009;https://freemusicarchive.org/file/images/albums/TV_Ghost_-_Live_on_Brian_Turners_Show_on_101309_-_2009113014128828.jpg;Brian Turner;Live on Brian Turner's Show on 10/13/09;9;http://freemusicarchive.org/music/TV_Ghost/;[]
4464;1/01/2005;https://freemusicarchive.org/file/images/albums/Bright_-_Bells_Break_Their_Towers_-_2009113012033690.jpg;;Bells Break Their Towers;1;http://freemusicarchive.org/music/Bright/;[]
4465;1/01/2007;https://freemusicarchive.org/file/images/albums/Ben_Reynolds_-_Two_Wings_-_2009113011924290.jpg;;Two Wings;1;http://freemusicarchive.org/music/Ben_Reynolds/;[]
4469;1/21/2003;https://freemusicarchive.org/file/images/albums/Kinski_-_Airs_Above_Your_Station_-_2009113012900230.jpg;;Airs Above Your Station;1;http://freemusicarchive.org/music/Kinski/;[]
4470;8/02/2005;https://freemusicarchive.org/file/images/albums/Kinski_-_Be_Gentle_With_the_Warm_Turtle_-_2009113012901641.jpg;;Be Gentle With the Warm Turtle;1;http://freemusicarchive.org/music/Kinski/;[]
4471;5/04/2002;https://freemusicarchive.org/file/images/albums/Kinski_-_Dont_Climb_On_and_Take_the_Holy_Water_-_2009113012902804.jpg;;Don't Climb On and Take the Holy Water;1;http://freemusicarchive.org/music/Kinski/;[]
4472;11/01/2005;https://freemusicarchive.org/file/images/albums/Landing_-_Brocade_-_2009113012937447.jpg;;Brocade;1;http://freemusicarchive.org/music/Landing/;[]
4473;11/01/2005;https://freemusicarchive.org/file/images/albums/Nels_ClineWally_ShoupChris_Corsano_-_ImmolationImmersion_-_2009113013254767.jpg;;Immolation/Immersion;1;http://freemusicarchive.org/music/Nels_ClineWally_ShoupChris_Corsano/;['nels cline']
4474;9/19/2009;https://freemusicarchive.org/file/images/albums/Smokey_Hormel_-_Smokeys_Secret_Family_live_at_Barbs_on_WFMU_9192009_-_2009113013722522.jpg;;Smokey's Secret Family live at Barbés on WFMU 9/19/2009;4;http://freemusicarchive.org/music/Smokey_Hormel/;[]
4476;6/07/2005;https://freemusicarchive.org/file/images/albums/Nick_Castro_-_Further_From_Grace_-_2009113013323148.jpg;;Further From Grace;1;http://freemusicarchive.org/music/Nick_Castro/;[]
4477;6/27/2006;https://freemusicarchive.org/file/images/albums/Nick_Castro_-_Come_Into_Our_House_-_2009113013322149.jpg;;Come Into Our House;1;http://freemusicarchive.org/music/Nick_Castro/;[]
4478;5/15/2007;https://freemusicarchive.org/file/images/albums/Nonloc_-_Between_Hemispheres_-_2009113013335872.jpg;;Between Hemispheres;1;http://freemusicarchive.org/music/Nonloc/;[]
448;1/23/2009;https://freemusicarchive.org/file/images/albums/Teenage_Waistband_-_Rare_Youth_-_2009113013827403.jpg;;Rare Youth;1;http://freemusicarchive.org/music/Teenage_Waistband/;[]
4481;7/06/2004;https://freemusicarchive.org/file/images/albums/Paik_-_Satin_Black_-_2009113013403363.jpg;;Satin Black;1;http://freemusicarchive.org/music/Paik/;[]
4482;5/09/2006;https://freemusicarchive.org/file/images/albums/Paik_-_Monster_of_the_Absolute_-_2009113013402314.jpg;;Monster of the Absolute;1;http://freemusicarchive.org/music/Paik/;[]
4483;5/15/2007;https://freemusicarchive.org/file/images/albums/Plants_-_Photosynthesis_-_2009113013445593.jpg;;Photosynthesis;1;http://freemusicarchive.org/music/Plants/;[]
4484;10/16/2009;https://freemusicarchive.org/file/images/albums/NOW_-_Ooo-Doo-Sigh_-_2009113013339058.jpg;;Ooo-Doo-Sigh;17;http://freemusicarchive.org/music/NOW/;['clinical archives', 'electronic', 'psychedelic', 'psy-folk', 'experimental pop', 'other', 'post-rock']
4485;11/14/2006;https://freemusicarchive.org/file/images/albums/Primordial_Undermind_-_Loss_of_Affect_-_2009113013500826.jpg;;Loss of Affect;1;http://freemusicarchive.org/music/Primordial_Undermind/;[]
4486;2/27/2001;https://freemusicarchive.org/file/images/albums/Steffen_Basho-Junghans_-_Inside_-_2009113013752372.jpg;;Inside;1;http://freemusicarchive.org/music/Steffen_Basho-Junghans/;[]
4487;2/18/2003;https://freemusicarchive.org/file/images/albums/Steffen_Basho-Junghans_-_Rivers_and_Bridges_-_2009113013753456.jpg;;Rivers and Bridges;1;http://freemusicarchive.org/music/Steffen_Basho-Junghans/;[]
4488;2/02/2002;https://freemusicarchive.org/file/images/albums/Steffen_Basho-Junghans_-_Waters_in_Azure_-_2009113013754449.jpg;;Waters in Azure;1;http://freemusicarchive.org/music/Steffen_Basho-Junghans/;[]
4489;10/24/2006;https://freemusicarchive.org/file/images/albums/Steffen_Basho-Junghans_-_Late_Summer_Morning_-_2009113013753296.jpg;;Late Summer Morning;1;http://freemusicarchive.org/music/Steffen_Basho-Junghans/;[]
449;1/01/2008;https://freemusicarchive.org/img/generic/album-default-lp-transparent.png;;Teeth Mtn CD-R;9;http://freemusicarchive.org/music/Teeth_Mountain/;[]
4490;2/15/2005;https://freemusicarchive.org/file/images/albums/Subarachnoid_Space_-_The_Red_Veil_-_2009113013807262.jpg;;The Red Veil;1;http://freemusicarchive.org/music/Subarachnoid_Space/;[]
4491;4/08/2003;https://freemusicarchive.org/file/images/albums/Subarachnoid_Space_-_Also_Rising_-_2009113013806853.jpg;;Also Rising;2;http://freemusicarchive.org/music/Subarachnoid_Space/;[]
4493;;https://freemusicarchive.org/file/images/albums/Fresh_Body_Shop_-_The_Ugly_Army_-_2009113012455853.jpg;;The Ugly Army;7;http://freemusicarchive.org/music/Fresh_Body_Shop/;[]
4495;1/01/2009;https://freemusicarchive.org/file/images/albums/Shlohmo_-_Shlo-Fi_EP_-_2009113013644627.jpg;;Shlo-Fi EP;0;http://freemusicarchive.org/music/Shlohmo/;[]
4496;;https://freemusicarchive.org/img/generic/album-default-lp-transparent.png;;Shlomoshun;1;http://freemusicarchive.org/music/Shlohmo/;[]
4497;10/10/2008;https://freemusicarchive.org/file/images/albums/Rushus_-_Stories_-_2009113013554522.jpg;;Stories;5;http://freemusicarchive.org/music/Rushus/;[]
4498;9/29/2009;https://freemusicarchive.org/file/images/albums/Kowloon_Walled_City_-_Gambling_on_the_Richter_Scale_-_2009113012913671.jpg;;Gambling on the Richter Scale;8;http://freemusicarchive.org/music/Kowloon_Walled_City/;[]
4499;4/16/2008;https://freemusicarchive.org/file/images/albums/Volatil_-_Litalov_-_2009113014237985.jpg;Nicolas Hardmeier;Litalov [LCL10];14;http://freemusicarchive.org/music/Volatil/;[]
450;4/01/2008;https://freemusicarchive.org/img/generic/album-default-single.png;;New Stuff demo cd-r;0;http://freemusicarchive.org/music/The_Lindsay/;[]
4500;7/26/2009;https://freemusicarchive.org/file/images/albums/Dirty_Mittens_-_Dirty_Mittens_Live_at_PDX_Pop_Now_09_-_2009113012317005.jpg;;Dirty Mittens Live at PDX Pop Now! '09;4;http://freemusicarchive.org/music/Dirty_Mittens/;[]
4501;7/17/2009;https://freemusicarchive.org/file/images/albums/Volatil_-_Refixed_-_2009113014239788.jpg;Nicolas Hardmeier;Refixed [LCL18];3;http://freemusicarchive.org/music/Volatil/;[]
4502;1/01/1988;https://freemusicarchive.org/file/images/albums/Invaders_From_Sears_-_Reasons_To_Buy_Cheese_-_2009113012731805.jpg;Invaders From Sears;Reasons To Buy Cheese;12;http://freemusicarchive.org/music/Invaders_From_Sears/;[]
4503;1/01/1999;https://freemusicarchive.org/img/generic/album-default-lp-transparent.png;;Custer and Sitting Bull;4;http://freemusicarchive.org/music/Kyle_Gann/;[]
4504;;https://freemusicarchive.org/img/generic/album-default-lp-transparent.png;;SyndaKit;1;http://freemusicarchive.org/music/Elliott_Sharp/;[]
4505;8/18/2006;https://freemusicarchive.org/file/images/albums/The_Hardliner_-_something_like_bitter-bitter_symphony_-_20101014114450967.jpg;;something like bitter-bitter symphony;7;http://freemusicarchive.org/music/The_Hardliner/;[]
4506;;https://freemusicarchive.org/file/images/albums/Liturgy_-_Live_on_My_Castle_of_Quiet_14th_October_2009_-_2009113013022117.jpg;;Live on My Castle of Quiet, 14th October 2009;6;http://freemusicarchive.org/music/Liturgy/;[]
4507;1/01/2009;https://freemusicarchive.org/file/images/albums/Hexlove_-_Harp_Drafts_-_2009113012648741.jpg;;Harp Drafts;4;http://freemusicarchive.org/music/Hexlove/;[]
4508;1/08/2005;https://freemusicarchive.org/file/images/albums/THF_Drenching_-_Tape_Team_J19_-_2009113014041345.jpg;THF Drenching;Tape Team J19;68;http://freemusicarchive.org/music/THF_Drenching/;[]
4509;1/01/2008;https://freemusicarchive.org/file/images/albums/ES_Eric_Salazar_-_When_I_was_Emptyhead_1997-2007_-_2009113012421537.jpg;;When I was Emptyhead 1997-2007;3;http://freemusicarchive.org/music/ES_Eric_Salazar/;[]
451;;https://freemusicarchive.org/file/images/albums/The_Wire_Orchestra_-_CordinRidin_-_2009113014029704.jpg;;CordinRidin....;14;http://freemusicarchive.org/music/The_Wire_Orchestra/;[]
4510;10/21/2009;https://freemusicarchive.org/file/images/albums/Id_of_Mobius_-_Excursions_-_2009113012715590.jpg;;Excursions;2;http://freemusicarchive.org/music/Id_of_Mobius/;[]
4511;5/01/2005;https://freemusicarchive.org/file/images/albums/THF_Drenching_-_Cup_Tree_-_2009113014034775.jpg;THF Drenching;Cup Tree;8;http://freemusicarchive.org/music/THF_Drenching/;[]
4512;4/01/2003;https://freemusicarchive.org/file/images/albums/THF_Drenching_-_The_1947_Sonata_-_2009113014042598.jpg;THF Drenching;The 1947 Sonata;9;http://freemusicarchive.org/music/THF_Drenching/;[]
4513;5/01/2001;https://freemusicarchive.org/file/images/albums/THF_Drenching_-_Cash_Crops_-_2009113014034526.jpg;THF Drenching;Cash Crops;3;http://freemusicarchive.org/music/THF_Drenching/;[]
4514;3/01/1999;https://freemusicarchive.org/file/images/albums/THF_Drenching_-_Soul_On_Ice_-_2009113014040890.jpg;THF Drenching;Soul On Ice;1;http://freemusicarchive.org/music/THF_Drenching/;[]
